,rbp,method,auprc
138,TIA1,iDeep,0.9448298786471439
139,TIA1,iDeep,0.9395349964357046
140,TIA1,iDeep,0.9510437208236935
141,TIA1,iDeep,0.9362060429245058
142,TIA1,iDeep,0.9413906174464935
143,TIA1,iDeep,0.9595263989431778
144,TIA1,iDeep,0.9063883748309643
145,TIA1,iDeep,0.9353978283761855
146,TIA1,iDeep,0.9415545454839778
147,TIA1,iDeep,0.9330142919995285
148,TIA1,iDeep,0.910420057645444
149,TIA1,iDeep,0.9100870733022637
150,TIA1,iDeep,0.9475458319892149
151,TIA1,iDeep,0.9322537440437937
152,TIA1,iDeep,0.9035336369568165
153,TIA1,iDeep,0.9520866336151842
154,TIA1,iDeep,0.9416564644236475
155,TIA1,iDeep,0.9394568277435049
156,TIA1,iDeep,0.9481651740270458
157,TIA1,iDeep,0.9288568024365607
158,TIA1,iDeep,0.93627129041751
159,TIA1,iDeep,0.9435739720004572
160,TIA1,iDeep,0.9353730319908499
161,TIA1,iDeep,0.9228429461561576
162,TIA1,iDeep,0.9361519326798374
163,TIA1,iDeep,0.9242576777232505
164,TIA1,iDeep,0.9375846979612449
165,TIA1,iDeep,0.9416827614997114
166,TIA1,iDeep,0.9435503343754358
167,TIA1,iDeep,0.9359823112237718
168,TIA1,iDeep,0.9276810769434894
169,TIA1,iDeep,0.9434816173624831
170,TIA1,iDeep,0.9319613631391748
171,TIA1,iDeep,0.9423357573697375
172,TIA1,iDeep,0.9310007243862127
173,TIA1,iDeep,0.9284592400774344
174,TIA1,iDeep,0.939138301923546
175,TIA1,iDeep,0.9473697970805777
176,TIA1,iDeep,0.9098497601724733
177,TIA1,iDeep,0.93041861766759
178,TIA1,iDeep,0.9475636015861763
179,TIA1,iDeep,0.9158684087848052
180,TIA1,iDeep,0.9452530664001632
181,TIA1,iDeep,0.9483178373317825
182,TIA1,iDeep,0.9559705075950734
183,TIA1,iDeep,0.9451111718855051
184,TIA1,iDeep,0.9228001759189144
185,TIA1,iDeep,0.9393691744026208
186,TIA1,iDeep,0.9430078497144955
187,TIA1,iDeep,0.9358332221165665
188,TIA1,iDeep,0.912076977203448
189,TIA1,iDeep,0.9150345737018676
190,TIA1,iDeep,0.9449750762954224
191,TIA1,iDeep,0.9344123539284476
192,TIA1,iDeep,0.9570191084952966
193,TIA1,iDeep,0.9051401896782851
194,TIA1,iDeep,0.9392575144800046
195,TIA1,iDeep,0.9357964246391349
196,TIA1,iDeep,0.953176867564474
197,TIA1,iDeep,0.9289093157748128
198,TIA1,iDeep,0.9385628894268992
199,TIA1,iDeep,0.9113944332994514
0,hnRNPC-2,iDeep,0.931084330069756
1,hnRNPC-2,iDeep,0.9374434969853838
2,hnRNPC-2,iDeep,0.9175749405577307
3,hnRNPC-2,iDeep,0.9212699472354755
4,hnRNPC-2,iDeep,0.9068595344486028
5,hnRNPC-2,iDeep,0.962049662137303
6,hnRNPC-2,iDeep,0.914004953650767
7,hnRNPC-2,iDeep,0.9160211263889642
8,hnRNPC-2,iDeep,0.9279072136411334
9,hnRNPC-2,iDeep,0.9297747223711533
10,hnRNPC-2,iDeep,0.9215921752216958
11,hnRNPC-2,iDeep,0.9241025034780147
12,hnRNPC-2,iDeep,0.915412952371319
13,hnRNPC-2,iDeep,0.9041553778334007
14,hnRNPC-2,iDeep,0.9298091628492966
15,hnRNPC-2,iDeep,0.8951211677565941
16,hnRNPC-2,iDeep,0.8946084168108509
17,hnRNPC-2,iDeep,0.9339784642086992
18,hnRNPC-2,iDeep,0.9514538984578825
19,hnRNPC-2,iDeep,0.9043532675391498
20,hnRNPC-2,iDeep,0.9292335991278856
21,hnRNPC-2,iDeep,0.9086598916886953
22,hnRNPC-2,iDeep,0.9319504663646407
23,hnRNPC-2,iDeep,0.9293024393655799
24,hnRNPC-2,iDeep,0.9365017485742629
25,hnRNPC-2,iDeep,0.9436890921070444
26,hnRNPC-2,iDeep,0.922598548518894
27,hnRNPC-2,iDeep,0.9489770987804742
28,hnRNPC-2,iDeep,0.9454852799162677
29,hnRNPC-2,iDeep,0.9239803635725825
30,hnRNPC-2,iDeep,0.9191270093031507
31,hnRNPC-2,iDeep,0.9008404691812288
32,hnRNPC-2,iDeep,0.8962891669648555
33,hnRNPC-2,iDeep,0.9228978174608138
34,hnRNPC-2,iDeep,0.9114843254961025
35,hnRNPC-2,iDeep,0.9046111278073807
36,hnRNPC-2,iDeep,0.9183936749240086
37,hnRNPC-2,iDeep,0.9265297581979486
38,hnRNPC-2,iDeep,0.9000156939387064
39,hnRNPC-2,iDeep,0.9368957363560453
40,hnRNPC-2,iDeep,0.9337414868421083
41,hnRNPC-2,iDeep,0.9333407758930422
42,hnRNPC-2,iDeep,0.9111204854785286
43,hnRNPC-2,iDeep,0.9013406408363873
44,hnRNPC-2,iDeep,0.951877435022571
45,hnRNPC-2,iDeep,0.9294837222703034
46,hnRNPC-2,iDeep,0.9311341817764444
47,hnRNPC-2,iDeep,0.9456994458586174
48,hnRNPC-2,iDeep,0.9065841086438653
49,hnRNPC-2,iDeep,0.926647320282135
50,hnRNPC-2,iDeep,0.914901136670274
51,hnRNPC-2,iDeep,0.9438618648182042
52,hnRNPC-2,iDeep,0.9295107006118867
53,hnRNPC-2,iDeep,0.9383172145536783
54,hnRNPC-2,iDeep,0.9350405832635201
55,hnRNPC-2,iDeep,0.9291033640680466
56,hnRNPC-2,iDeep,0.9412194675542093
57,hnRNPC-2,iDeep,0.9522199104191458
58,hnRNPC-2,iDeep,0.929255071966098
59,hnRNPC-2,iDeep,0.9521222923637154
60,hnRNPC-2,iDeep,0.9439527413640016
61,hnRNPC-2,iDeep,0.9399980329837854
62,hnRNPC-2,iDeep,0.9234219035161348
63,hnRNPC-2,iDeep,0.9579905603952091
64,hnRNPC-2,iDeep,0.9319899244675275
65,hnRNPC-2,iDeep,0.939887741641661
66,hnRNPC-2,iDeep,0.9186120785732089
67,hnRNPC-2,iDeep,0.9477876127074107
68,hnRNPC-2,iDeep,0.9287343513574081
69,hnRNPC-2,iDeep,0.9403860901618404
70,hnRNPC-2,iDeep,0.9299069366024233
71,hnRNPC-2,iDeep,0.9250077602093955
72,hnRNPC-2,iDeep,0.9203963552932491
73,hnRNPC-2,iDeep,0.9426065917541115
74,hnRNPC-2,iDeep,0.9067693671105208
75,hnRNPC-2,iDeep,0.9324729414478076
76,hnRNPC-2,iDeep,0.9202702025342797
77,hnRNPC-2,iDeep,0.9546192352853007
78,hnRNPC-2,iDeep,0.9255491516154783
79,hnRNPC-2,iDeep,0.947810185256481
80,hnRNPC-2,iDeep,0.9245242523184408
81,hnRNPC-2,iDeep,0.9526603334391994
82,hnRNPC-2,iDeep,0.939089319355295
83,hnRNPC-2,iDeep,0.9209266082712793
84,hnRNPC-2,iDeep,0.9178722653381646
85,hnRNPC-2,iDeep,0.9250031097803721
86,hnRNPC-2,iDeep,0.9383981569776154
87,hnRNPC-2,iDeep,0.9181789761701064
88,hnRNPC-2,iDeep,0.9372251693905008
89,hnRNPC-2,iDeep,0.9210132783412528
90,hnRNPC-2,iDeep,0.9192844518616305
91,hnRNPC-2,iDeep,0.9052202453726068
92,hnRNPC-2,iDeep,0.9114346532585105
93,hnRNPC-2,iDeep,0.9164974066012178
94,hnRNPC-2,iDeep,0.9501800162526708
95,hnRNPC-2,iDeep,0.9211497710683152
96,hnRNPC-2,iDeep,0.9311196705245431
97,hnRNPC-2,iDeep,0.9206070415318212
98,hnRNPC-2,iDeep,0.9306007358396508
99,hnRNPC-2,iDeep,0.9232573043657221
100,hnRNPC-2,iDeep,0.9188326264616085
101,hnRNPC-2,iDeep,0.9151164933566548
102,hnRNPC-2,iDeep,0.9379596866638469
103,hnRNPC-2,iDeep,0.9470524760054585
104,hnRNPC-2,iDeep,0.9297480770691591
105,hnRNPC-2,iDeep,0.9106082184304436
106,hnRNPC-2,iDeep,0.9414352642202956
107,hnRNPC-2,iDeep,0.929305113234574
108,hnRNPC-2,iDeep,0.9527425826569218
109,hnRNPC-2,iDeep,0.9180067925318162
110,hnRNPC-2,iDeep,0.916112356591907
111,hnRNPC-2,iDeep,0.9142153690659378
112,hnRNPC-2,iDeep,0.9350714575893319
113,hnRNPC-2,iDeep,0.934926649348882
114,hnRNPC-2,iDeep,0.9436962187437001
115,hnRNPC-2,iDeep,0.9306405312570184
116,hnRNPC-2,iDeep,0.9008839491690046
117,hnRNPC-2,iDeep,0.9485011162855866
118,hnRNPC-2,iDeep,0.9237651475535035
119,hnRNPC-2,iDeep,0.8857026293768487
120,hnRNPC-2,iDeep,0.9300658947660516
121,hnRNPC-2,iDeep,0.9382434551960979
122,hnRNPC-2,iDeep,0.9254497983395095
123,hnRNPC-2,iDeep,0.918216598624616
124,hnRNPC-2,iDeep,0.9090383349914677
125,hnRNPC-2,iDeep,0.9301856830911602
126,hnRNPC-2,iDeep,0.9296896688762387
127,hnRNPC-2,iDeep,0.9239543111809032
128,hnRNPC-2,iDeep,0.931262374752414
129,hnRNPC-2,iDeep,0.925543428948559
130,hnRNPC-2,iDeep,0.9331929937169638
131,hnRNPC-2,iDeep,0.914141627129372
132,hnRNPC-2,iDeep,0.9446650669152653
133,hnRNPC-2,iDeep,0.9203438271068771
134,hnRNPC-2,iDeep,0.9531953931870176
135,hnRNPC-2,iDeep,0.9283971509777643
136,hnRNPC-2,iDeep,0.9349334155876012
137,hnRNPC-2,iDeep,0.916864555691782
138,hnRNPC-2,iDeep,0.9258808423953505
139,hnRNPC-2,iDeep,0.951512329199184
140,hnRNPC-2,iDeep,0.9239422199289091
141,hnRNPC-2,iDeep,0.9345954091887508
142,hnRNPC-2,iDeep,0.9092814053470695
143,hnRNPC-2,iDeep,0.9265080740809771
144,hnRNPC-2,iDeep,0.9028791135620351
145,hnRNPC-2,iDeep,0.9001024601407412
146,hnRNPC-2,iDeep,0.9297038524131046
147,hnRNPC-2,iDeep,0.920305087604893
148,hnRNPC-2,iDeep,0.9292003741387465
149,hnRNPC-2,iDeep,0.9103238922128385
150,hnRNPC-2,iDeep,0.9363596015481647
151,hnRNPC-2,iDeep,0.9304256145495204
152,hnRNPC-2,iDeep,0.9165390383002282
153,hnRNPC-2,iDeep,0.9450581227966857
154,hnRNPC-2,iDeep,0.933752048497199
155,hnRNPC-2,iDeep,0.9208097654104044
156,hnRNPC-2,iDeep,0.9284976273238468
157,hnRNPC-2,iDeep,0.9176843324671006
158,hnRNPC-2,iDeep,0.9000262294025324
159,hnRNPC-2,iDeep,0.8972155726890247
160,hnRNPC-2,iDeep,0.9250395014380951
161,hnRNPC-2,iDeep,0.9578352368730999
162,hnRNPC-2,iDeep,0.9075451844910742
163,hnRNPC-2,iDeep,0.9571772582987268
164,hnRNPC-2,iDeep,0.9287731828276466
165,hnRNPC-2,iDeep,0.9264222037996865
166,hnRNPC-2,iDeep,0.9427431641560056
167,hnRNPC-2,iDeep,0.9154733163401312
168,hnRNPC-2,iDeep,0.9280085602651001
169,hnRNPC-2,iDeep,0.9203109388480759
170,hnRNPC-2,iDeep,0.9258296638790166
171,hnRNPC-2,iDeep,0.9033598532076683
172,hnRNPC-2,iDeep,0.8705516525040413
173,hnRNPC-2,iDeep,0.9300046226091498
174,hnRNPC-2,iDeep,0.9472118724219586
175,hnRNPC-2,iDeep,0.9376601167444646
176,hnRNPC-2,iDeep,0.9291640038390266
177,hnRNPC-2,iDeep,0.9337369818641054
178,hnRNPC-2,iDeep,0.9295209072859301
179,hnRNPC-2,iDeep,0.905855877081685
180,hnRNPC-2,iDeep,0.9292194809946861
181,hnRNPC-2,iDeep,0.9415003644110244
182,hnRNPC-2,iDeep,0.925241657879728
183,hnRNPC-2,iDeep,0.9107596859553472
184,hnRNPC-2,iDeep,0.9314291661844932
185,hnRNPC-2,iDeep,0.9276127520024272
186,hnRNPC-2,iDeep,0.9181400612719003
187,hnRNPC-2,iDeep,0.9108640271451187
188,hnRNPC-2,iDeep,0.9199045338406612
189,hnRNPC-2,iDeep,0.93011908822839
190,hnRNPC-2,iDeep,0.9121888735931667
191,hnRNPC-2,iDeep,0.9375780550649693
192,hnRNPC-2,iDeep,0.918217401277602
193,hnRNPC-2,iDeep,0.9159709829374568
194,hnRNPC-2,iDeep,0.9247367413257453
195,hnRNPC-2,iDeep,0.9165032440662039
196,hnRNPC-2,iDeep,0.9138661005096755
197,hnRNPC-2,iDeep,0.9120473335298523
198,hnRNPC-2,iDeep,0.9134775741496876
199,hnRNPC-2,iDeep,0.8958412911494152
0,ELAVL1-2,iDeep,0.9511437917898065
1,ELAVL1-2,iDeep,0.9653517253866258
2,ELAVL1-2,iDeep,0.9400378495988401
3,ELAVL1-2,iDeep,0.9179336829163529
4,ELAVL1-2,iDeep,0.9216609201772897
5,ELAVL1-2,iDeep,0.9454993945236435
6,ELAVL1-2,iDeep,0.9231604906110771
7,ELAVL1-2,iDeep,0.9360392033794983
8,ELAVL1-2,iDeep,0.9468694903410398
9,ELAVL1-2,iDeep,0.925752175318572
10,ELAVL1-2,iDeep,0.9322599699876599
11,ELAVL1-2,iDeep,0.944614931959267
12,ELAVL1-2,iDeep,0.9300218959063362
13,ELAVL1-2,iDeep,0.961518992164504
14,ELAVL1-2,iDeep,0.9286220879090615
15,ELAVL1-2,iDeep,0.9452131455243217
16,ELAVL1-2,iDeep,0.9597151226761262
17,ELAVL1-2,iDeep,0.9126548027286213
18,ELAVL1-2,iDeep,0.9519609324078353
19,ELAVL1-2,iDeep,0.9493655587705657
20,ELAVL1-2,iDeep,0.9479408159232988
21,ELAVL1-2,iDeep,0.9457850537774857
22,ELAVL1-2,iDeep,0.9345935615338937
23,ELAVL1-2,iDeep,0.9657663245521407
24,ELAVL1-2,iDeep,0.9597199956359701
25,ELAVL1-2,iDeep,0.9325603924215264
26,ELAVL1-2,iDeep,0.9337328481817351
27,ELAVL1-2,iDeep,0.9534528460117085
28,ELAVL1-2,iDeep,0.9319307683479573
29,ELAVL1-2,iDeep,0.9427356844990156
30,ELAVL1-2,iDeep,0.9280312491585072
31,ELAVL1-2,iDeep,0.9465259066315618
32,ELAVL1-2,iDeep,0.9501235550965559
33,ELAVL1-2,iDeep,0.9375249023830705
34,ELAVL1-2,iDeep,0.9694013970091685
35,ELAVL1-2,iDeep,0.9610328358116856
36,ELAVL1-2,iDeep,0.9480860801954957
37,ELAVL1-2,iDeep,0.9760065126892098
38,ELAVL1-2,iDeep,0.9439806073209507
39,ELAVL1-2,iDeep,0.958397093308279
40,ELAVL1-2,iDeep,0.9373246533082568
41,ELAVL1-2,iDeep,0.9391115131538538
42,ELAVL1-2,iDeep,0.9223744090155418
43,ELAVL1-2,iDeep,0.9400131598603289
44,ELAVL1-2,iDeep,0.9541792585058924
45,ELAVL1-2,iDeep,0.9393610272073103
46,ELAVL1-2,iDeep,0.9524121091410871
47,ELAVL1-2,iDeep,0.9416203805448572
48,ELAVL1-2,iDeep,0.9450773117522634
49,ELAVL1-2,iDeep,0.9424751604966385
50,ELAVL1-2,iDeep,0.9485424929595766
51,ELAVL1-2,iDeep,0.9285779901800901
52,ELAVL1-2,iDeep,0.9163641065602881
53,ELAVL1-2,iDeep,0.9521198621301767
54,ELAVL1-2,iDeep,0.9521517953670348
55,ELAVL1-2,iDeep,0.9159761834494841
56,ELAVL1-2,iDeep,0.9483178240587063
57,ELAVL1-2,iDeep,0.936954598303416
58,ELAVL1-2,iDeep,0.9212720455365077
59,ELAVL1-2,iDeep,0.9467163454955414
60,ELAVL1-2,iDeep,0.9492643412863632
61,ELAVL1-2,iDeep,0.9524706073530745
62,ELAVL1-2,iDeep,0.9353703654182999
63,ELAVL1-2,iDeep,0.9590800005249689
64,ELAVL1-2,iDeep,0.9588180167026523
65,ELAVL1-2,iDeep,0.9522697169813048
66,ELAVL1-2,iDeep,0.9534872868568134
67,ELAVL1-2,iDeep,0.927672190031452
68,ELAVL1-2,iDeep,0.9417351012450088
69,ELAVL1-2,iDeep,0.9577894544110044
70,ELAVL1-2,iDeep,0.9563349957525031
71,ELAVL1-2,iDeep,0.9400815149931366
72,ELAVL1-2,iDeep,0.9465709776010505
73,ELAVL1-2,iDeep,0.9268743146276027
74,ELAVL1-2,iDeep,0.9329810986230983
75,ELAVL1-2,iDeep,0.941857761727982
76,ELAVL1-2,iDeep,0.9232643331356077
77,ELAVL1-2,iDeep,0.9380639805787447
78,ELAVL1-2,iDeep,0.947980874924494
79,ELAVL1-2,iDeep,0.9512463721765888
80,ELAVL1-2,iDeep,0.9407218832553453
81,ELAVL1-2,iDeep,0.9628821970633079
82,ELAVL1-2,iDeep,0.9531722898260251
83,ELAVL1-2,iDeep,0.929317591531509
84,ELAVL1-2,iDeep,0.9386746480377336
85,ELAVL1-2,iDeep,0.9626606652367407
86,ELAVL1-2,iDeep,0.9406234383508623
87,ELAVL1-2,iDeep,0.9422661934955634
88,ELAVL1-2,iDeep,0.9360343847143426
89,ELAVL1-2,iDeep,0.9408372075333052
90,ELAVL1-2,iDeep,0.9504678472242188
91,ELAVL1-2,iDeep,0.9484577506572601
92,ELAVL1-2,iDeep,0.9463282028485432
93,ELAVL1-2,iDeep,0.9478727102900638
94,ELAVL1-2,iDeep,0.9358531018744862
95,ELAVL1-2,iDeep,0.959276319407533
96,ELAVL1-2,iDeep,0.9397382061071077
97,ELAVL1-2,iDeep,0.9332378480918165
98,ELAVL1-2,iDeep,0.946386785514028
99,ELAVL1-2,iDeep,0.9448191113863865
100,ELAVL1-2,iDeep,0.9462152200011809
101,ELAVL1-2,iDeep,0.952426872275057
102,ELAVL1-2,iDeep,0.9434536724342406
103,ELAVL1-2,iDeep,0.934767070557834
104,ELAVL1-2,iDeep,0.9307473788028666
105,ELAVL1-2,iDeep,0.9254976112249715
106,ELAVL1-2,iDeep,0.9675020925070571
107,ELAVL1-2,iDeep,0.9519949965088647
108,ELAVL1-2,iDeep,0.9294536576512945
109,ELAVL1-2,iDeep,0.9478667132934518
110,ELAVL1-2,iDeep,0.9533835821034129
111,ELAVL1-2,iDeep,0.9177974369027291
112,ELAVL1-2,iDeep,0.9238315816844982
113,ELAVL1-2,iDeep,0.9331795832946517
114,ELAVL1-2,iDeep,0.956334202885442
115,ELAVL1-2,iDeep,0.9511571277360081
116,ELAVL1-2,iDeep,0.9462156151756284
117,ELAVL1-2,iDeep,0.9601223513205992
118,ELAVL1-2,iDeep,0.9443899007527066
119,ELAVL1-2,iDeep,0.9581386148768722
120,ELAVL1-2,iDeep,0.9382256264354966
121,ELAVL1-2,iDeep,0.9250699902802166
122,ELAVL1-2,iDeep,0.9480302028658739
123,ELAVL1-2,iDeep,0.9629089575303567
124,ELAVL1-2,iDeep,0.9205420188962936
125,ELAVL1-2,iDeep,0.9529547758150109
126,ELAVL1-2,iDeep,0.9454415178585187
127,ELAVL1-2,iDeep,0.9285403839035472
128,ELAVL1-2,iDeep,0.9363861050250263
129,ELAVL1-2,iDeep,0.9362659652865815
130,ELAVL1-2,iDeep,0.9570629139040084
131,ELAVL1-2,iDeep,0.9269593006199205
132,ELAVL1-2,iDeep,0.9435236674302341
133,ELAVL1-2,iDeep,0.9500749266775754
134,ELAVL1-2,iDeep,0.9480672629374831
135,ELAVL1-2,iDeep,0.9482994185557849
136,ELAVL1-2,iDeep,0.9506652478504524
137,ELAVL1-2,iDeep,0.957194109310512
138,ELAVL1-2,iDeep,0.935781101627227
139,ELAVL1-2,iDeep,0.9306413223427932
140,ELAVL1-2,iDeep,0.9535135379542893
141,ELAVL1-2,iDeep,0.9401286575409594
142,ELAVL1-2,iDeep,0.9589979308388296
143,ELAVL1-2,iDeep,0.9633149814774069
144,ELAVL1-2,iDeep,0.9513708539321225
145,ELAVL1-2,iDeep,0.9607509667191799
146,ELAVL1-2,iDeep,0.9425627984296612
147,ELAVL1-2,iDeep,0.9248236544083175
148,ELAVL1-2,iDeep,0.9546303383519507
149,ELAVL1-2,iDeep,0.9505017023336122
150,ELAVL1-2,iDeep,0.9383053300128732
151,ELAVL1-2,iDeep,0.938799260685291
152,ELAVL1-2,iDeep,0.9471155987392401
153,ELAVL1-2,iDeep,0.9397468587358778
154,ELAVL1-2,iDeep,0.9616819243412594
155,ELAVL1-2,iDeep,0.9338289707629654
156,ELAVL1-2,iDeep,0.9690880794128418
157,ELAVL1-2,iDeep,0.9412084825946218
158,ELAVL1-2,iDeep,0.945469584821854
159,ELAVL1-2,iDeep,0.9336295120099873
160,ELAVL1-2,iDeep,0.9511534982773084
161,ELAVL1-2,iDeep,0.9182879735061853
162,ELAVL1-2,iDeep,0.9273544547222679
163,ELAVL1-2,iDeep,0.9414413538765686
164,ELAVL1-2,iDeep,0.9470047935674486
165,ELAVL1-2,iDeep,0.9256763177399456
166,ELAVL1-2,iDeep,0.9565161356837942
167,ELAVL1-2,iDeep,0.9442044531968632
168,ELAVL1-2,iDeep,0.9108799914307202
169,ELAVL1-2,iDeep,0.9510805221834566
170,ELAVL1-2,iDeep,0.949468182391634
171,ELAVL1-2,iDeep,0.939689675983387
172,ELAVL1-2,iDeep,0.9292008706947242
173,ELAVL1-2,iDeep,0.9330500970765938
174,ELAVL1-2,iDeep,0.957190239333323
175,ELAVL1-2,iDeep,0.9504055348029852
176,ELAVL1-2,iDeep,0.9304208530364009
177,ELAVL1-2,iDeep,0.9772697919378462
178,ELAVL1-2,iDeep,0.9541192914930363
179,ELAVL1-2,iDeep,0.9205878503583254
180,ELAVL1-2,iDeep,0.9579970219699812
181,ELAVL1-2,iDeep,0.9493118828898383
182,ELAVL1-2,iDeep,0.9402205261002715
183,ELAVL1-2,iDeep,0.9550457559780607
184,ELAVL1-2,iDeep,0.9551039660244041
185,ELAVL1-2,iDeep,0.9370333578572632
186,ELAVL1-2,iDeep,0.9277118675194025
187,ELAVL1-2,iDeep,0.9554986353728229
188,ELAVL1-2,iDeep,0.9566940881958221
189,ELAVL1-2,iDeep,0.9315236855288411
190,ELAVL1-2,iDeep,0.9514722731112686
191,ELAVL1-2,iDeep,0.9505767255205883
192,ELAVL1-2,iDeep,0.9435889893521163
193,ELAVL1-2,iDeep,0.9585349509955183
194,ELAVL1-2,iDeep,0.9603991369204636
195,ELAVL1-2,iDeep,0.9305108800663673
196,ELAVL1-2,iDeep,0.9273946521339301
197,ELAVL1-2,iDeep,0.9508533901538055
198,ELAVL1-2,iDeep,0.9550985113882542
199,ELAVL1-2,iDeep,0.9577615221781353
0,MOV10,iDeep,0.9562332992779965
1,MOV10,iDeep,0.9346237765128869
2,MOV10,iDeep,0.940942233243196
3,MOV10,iDeep,0.9427455881864404
4,MOV10,iDeep,0.9262202479886834
5,MOV10,iDeep,0.9358453887981498
6,MOV10,iDeep,0.9526543009307332
7,MOV10,iDeep,0.9249107966145226
8,MOV10,iDeep,0.9187817818611254
9,MOV10,iDeep,0.9512539084443928
10,MOV10,iDeep,0.9484026774489995
11,MOV10,iDeep,0.9373058719641564
12,MOV10,iDeep,0.9208703311067383
13,MOV10,iDeep,0.9197179484909108
14,MOV10,iDeep,0.9473503892163291
15,MOV10,iDeep,0.9264181167454134
16,MOV10,iDeep,0.9416825990407751
17,MOV10,iDeep,0.9297094839552155
18,MOV10,iDeep,0.9456157157412328
19,MOV10,iDeep,0.9343359786698068
20,MOV10,iDeep,0.926884755599249
21,MOV10,iDeep,0.9401501087101214
22,MOV10,iDeep,0.9524427610483913
23,MOV10,iDeep,0.9333742835321763
24,MOV10,iDeep,0.94349877186752
25,MOV10,iDeep,0.958110928940923
26,MOV10,iDeep,0.9115842164695378
27,MOV10,iDeep,0.921223369126598
28,MOV10,iDeep,0.9274118442968495
29,MOV10,iDeep,0.939125335870205
30,MOV10,iDeep,0.9382644243665512
31,MOV10,iDeep,0.9474413750594582
32,MOV10,iDeep,0.9430585884830949
33,MOV10,iDeep,0.9512201611033905
34,MOV10,iDeep,0.9439120022148343
35,MOV10,iDeep,0.9405614991196675
36,MOV10,iDeep,0.9274050697578512
37,MOV10,iDeep,0.9298706737793047
38,MOV10,iDeep,0.92994850498487
39,MOV10,iDeep,0.9490162685650082
40,MOV10,iDeep,0.9237900409816191
41,MOV10,iDeep,0.9418663404349454
42,MOV10,iDeep,0.942380054979177
43,MOV10,iDeep,0.904991972092534
44,MOV10,iDeep,0.9517227011964607
45,MOV10,iDeep,0.9310955640614001
46,MOV10,iDeep,0.9609148079759732
47,MOV10,iDeep,0.960800852402436
48,MOV10,iDeep,0.9274234823362066
49,MOV10,iDeep,0.914567166254781
50,MOV10,iDeep,0.9005955179163703
51,MOV10,iDeep,0.921255998901734
52,MOV10,iDeep,0.9122770938947136
53,MOV10,iDeep,0.8987300315147806
54,MOV10,iDeep,0.9464342557152846
55,MOV10,iDeep,0.9456598580510269
56,MOV10,iDeep,0.9538498245954081
57,MOV10,iDeep,0.9553642142506285
58,MOV10,iDeep,0.9259881257825054
59,MOV10,iDeep,0.9467561057038063
60,MOV10,iDeep,0.9230877002010504
61,MOV10,iDeep,0.9012934340785295
62,MOV10,iDeep,0.9420971749263517
63,MOV10,iDeep,0.9300033055992066
64,MOV10,iDeep,0.9264489371123584
65,MOV10,iDeep,0.9496284098261648
66,MOV10,iDeep,0.9179190190555739
67,MOV10,iDeep,0.9241388361774939
68,MOV10,iDeep,0.9331414229149031
69,MOV10,iDeep,0.9235976670593583
70,MOV10,iDeep,0.9299493654889599
71,MOV10,iDeep,0.938161861354409
72,MOV10,iDeep,0.9277691789735751
73,MOV10,iDeep,0.9466427965360896
74,MOV10,iDeep,0.9478630639196246
75,MOV10,iDeep,0.9487020441974379
76,MOV10,iDeep,0.9567232206434063
77,MOV10,iDeep,0.9604067504495442
78,MOV10,iDeep,0.9527630732775904
79,MOV10,iDeep,0.9310275419764711
80,MOV10,iDeep,0.9247278021956166
81,MOV10,iDeep,0.9477482339033194
82,MOV10,iDeep,0.9446150527214877
83,MOV10,iDeep,0.9382549926655951
84,MOV10,iDeep,0.9244307474351078
85,MOV10,iDeep,0.9463385116231186
86,MOV10,iDeep,0.9370272649847793
87,MOV10,iDeep,0.9508879005324381
88,MOV10,iDeep,0.9492048008829888
89,MOV10,iDeep,0.922864722260862
90,MOV10,iDeep,0.9445936923426052
91,MOV10,iDeep,0.9478444627435766
92,MOV10,iDeep,0.9305278327487907
93,MOV10,iDeep,0.9122799790776537
94,MOV10,iDeep,0.9229884038630944
95,MOV10,iDeep,0.9327847114018772
96,MOV10,iDeep,0.9283734106238638
97,MOV10,iDeep,0.9002019039736135
98,MOV10,iDeep,0.9345435575991299
99,MOV10,iDeep,0.9324112357199956
100,MOV10,iDeep,0.9370005010247553
101,MOV10,iDeep,0.9315060105319872
102,MOV10,iDeep,0.9252436012738353
103,MOV10,iDeep,0.9557185666379328
104,MOV10,iDeep,0.9375562051541206
105,MOV10,iDeep,0.9467702826888021
106,MOV10,iDeep,0.930762057741595
107,MOV10,iDeep,0.9441738935129728
108,MOV10,iDeep,0.9422011431743895
109,MOV10,iDeep,0.9435398788569611
110,MOV10,iDeep,0.9248379280406239
111,MOV10,iDeep,0.9447557444750428
112,MOV10,iDeep,0.9192866891073113
113,MOV10,iDeep,0.9509199966302986
114,MOV10,iDeep,0.9232487461254828
115,MOV10,iDeep,0.9435926837025554
116,MOV10,iDeep,0.9246058247598589
117,MOV10,iDeep,0.9347605980375937
118,MOV10,iDeep,0.9224448544593414
119,MOV10,iDeep,0.9565584931072892
120,MOV10,iDeep,0.9314263359284788
121,MOV10,iDeep,0.9105925585473582
122,MOV10,iDeep,0.9291887771447209
123,MOV10,iDeep,0.929304264259762
124,MOV10,iDeep,0.9440986512998502
125,MOV10,iDeep,0.9388005330547846
126,MOV10,iDeep,0.9525974597768425
127,MOV10,iDeep,0.9583728528801021
128,MOV10,iDeep,0.9433451606147438
129,MOV10,iDeep,0.9332744302688137
130,MOV10,iDeep,0.9451930467380358
